ROBO_ID;REG_DATE;TIME;JT1;JT2;JT3;JT4;JT5;JT6;JT7;JT8
199;15.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;16.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;17.03.2022;22,884;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;18.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;20.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;21.03.2022;22,898;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;23.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;24.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;25.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;26.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;27.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;28.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;29.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;30.03.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;1.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;2.04.2022;22,874;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;3.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;6.04.2022;22,906;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;7.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;9.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;10.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;11.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;12.04.2022;22,906;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;14.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;15.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;17.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;18.04.2022;22,89;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;19.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;21.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;22.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;23.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;24.04.2022;23,048;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;25.04.2022;40;-1,23;-59,88;-38,5;-3,9;-101,68;-38,7;-2000;NULL
199;26.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;27.04.2022;23,022;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;28.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;29.04.2022;40;-3,22;-59,88;-38,5;-3,9;-101,68;-33,99;-2000;NULL
199;30.04.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;2.05.2022;23,034;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;3.05.2022;23,034;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;4.05.2022;23,038;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;5.05.2022;36,622;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;7.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;9.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;10.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;12.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;13.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;16.05.2022;0,074;-34,98;-59,44;-28;0;-96,14;111,49;-2000;NULL
199;18.05.2022;23,018;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;19.05.2022;23,018;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;20.05.2022;23,018;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;21.05.2022;23,018;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;22.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;23.05.2022;23,03;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;24.05.2022;33,858;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;25.05.2022;23,018;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;26.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;27.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;28.05.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;29.05.2022;23,014;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;30.05.2022;23,014;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;31.05.2022;23,05;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;1.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;2.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;3.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;4.06.2022;29,918;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;5.06.2022;40;24,12;35,97;29,69;3,21;-88,64;-144,46;-2000;NULL
199;6.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;7.06.2022;23,026;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;8.06.2022;23,038;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;9.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;11.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;12.06.2022;23,034;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;13.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;14.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;15.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;16.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;19.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;20.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;21.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;22.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;23.06.2022;23,014;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;24.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;25.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;26.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;27.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;28.06.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;30.06.2022;40;11,89;-53,53;-35,79;-3,14;-98,53;-68,98;-2000;NULL
199;1.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;2.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;3.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;4.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;5.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;6.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;7.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;8.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;9.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;10.07.2022;23,02;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;11.07.2022;23,022;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;12.07.2022;23,026;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;13.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;14.07.2022;23,006;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;15.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;16.07.2022;40;24,12;35,97;29,69;3,21;-88,64;-144,46;-2000;NULL
199;17.07.2022;40;24,12;35,97;29,69;3,21;-88,64;-144,46;-2000;NULL
199;18.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;19.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;20.07.2022;23,028;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;22.07.2022;37,576;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;23.07.2022;27,914;24,2;36,28;31,58;3,2;-90,23;-144,44;-2000;NULL
199;24.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;26.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
199;28.07.2022;40;-29,78;-59,88;-38,5;-3,9;-101,68;29,04;-2000;NULL
200;20.01.2022;22,628;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;14.02.2022;22,578;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;15.02.2022;22,584;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.02.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.02.2022;22,568;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;18.02.2022;22,582;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.02.2022;22,572;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.02.2022;22,604;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.02.2022;22,556;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;22.02.2022;22,596;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.02.2022;22,546;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;25.02.2022;22,56;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.02.2022;22,564;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.02.2022;22,598;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.02.2022;22,572;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;1.03.2022;22,556;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;2.03.2022;22,574;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;3.03.2022;22,576;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;4.03.2022;22,542;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;5.03.2022;22,56;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;6.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;7.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;8.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;9.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;10.03.2022;22,614;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;11.03.2022;22,612;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;12.03.2022;22,584;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;13.03.2022;22,584;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;14.03.2022;22,574;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;15.03.2022;22,526;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.03.2022;22,586;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;18.03.2022;22,578;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.03.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.03.2022;22,626;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.03.2022;22,572;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;22.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.03.2022;22,534;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;24.03.2022;22,554;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;25.03.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.03.2022;22,528;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.03.2022;22,59;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.03.2022;22,552;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;29.03.2022;22,554;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;30.03.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;31.03.2022;22,532;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;2.04.2022;22,554;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;3.04.2022;22,576;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;5.04.2022;22,56;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;6.04.2022;22,546;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;7.04.2022;22,544;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;9.04.2022;22,542;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;10.04.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;11.04.2022;22,58;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;14.04.2022;22,526;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.04.2022;22,576;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.04.2022;22,578;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.04.2022;22,566;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.04.2022;22,528;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.04.2022;22,586;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;22.04.2022;22,546;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.04.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;24.04.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;25.04.2022;22,532;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.04.2022;22,54;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.04.2022;22,526;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.04.2022;22,564;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;29.04.2022;22,572;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;30.04.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;2.05.2022;22,594;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;3.05.2022;22,594;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;4.05.2022;22,568;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;5.05.2022;22,542;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;6.05.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;7.05.2022;22,556;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;9.05.2022;22,532;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;10.05.2022;22,532;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;11.05.2022;22,534;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;12.05.2022;22,528;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;13.05.2022;22,516;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;14.05.2022;22,494;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.05.2022;22,492;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.05.2022;22,498;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;18.05.2022;22,498;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.05.2022;22,498;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.05.2022;22,498;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.05.2022;22,498;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;22.05.2022;22,516;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.05.2022;22,524;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;24.05.2022;22,496;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;25.05.2022;22,512;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.05.2022;22,5;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.05.2022;22,53;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.05.2022;22,522;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;29.05.2022;22,506;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;30.05.2022;22,506;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;31.05.2022;22,564;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;1.06.2022;22,466;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;2.06.2022;22,508;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;3.06.2022;22,5;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;4.06.2022;22,506;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;5.06.2022;22,524;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;6.06.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;7.06.2022;22,532;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;9.06.2022;22,506;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;11.06.2022;22,544;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;12.06.2022;22,55;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;13.06.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;15.06.2022;22,504;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.06.2022;22,522;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.06.2022;22,534;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;18.06.2022;22,518;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.06.2022;22,536;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.06.2022;22,542;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.06.2022;22,526;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.06.2022;22,528;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;24.06.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.06.2022;22,516;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.06.2022;22,506;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.06.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;29.06.2022;22,512;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;30.06.2022;22,528;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;1.07.2022;22,492;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;2.07.2022;22,478;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;3.07.2022;22,53;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;4.07.2022;22,53;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;5.07.2022;22,53;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;6.07.2022;22,536;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;7.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;8.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;9.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;10.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;11.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;12.07.2022;22,558;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;13.07.2022;22,494;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;14.07.2022;22,47;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;15.07.2022;22,492;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;16.07.2022;22,488;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;17.07.2022;22,488;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;18.07.2022;22,518;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;19.07.2022;22,536;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;20.07.2022;22,502;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;21.07.2022;22,5;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;22.07.2022;22,536;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;23.07.2022;22,48;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;24.07.2022;22,504;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;25.07.2022;22,478;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;26.07.2022;22,52;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;27.07.2022;22,494;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
200;28.07.2022;22,51;7,05;3,42;-19,49;8,27;-72,9;96,2;NULL;NULL
201;14.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;16.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;18.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;19.02.2022;28,332;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;20.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;21.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;22.02.2022;28,332;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;23.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;24.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;25.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;26.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;27.02.2022;28,334;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;28.02.2022;28,432;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;1.03.2022;28,432;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;2.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;3.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;5.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;6.03.2022;28,404;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;7.03.2022;28,404;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;8.03.2022;28,404;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;9.03.2022;28,404;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;10.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;11.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;12.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;13.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;14.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;15.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;17.03.2022;28,404;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;18.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;19.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
201;20.03.2022;28,406;-51,7;19,01;-21,22;2,41;-49,22;30,95;-2000;NULL
